FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
7905,"אקסלנס גמל להשקעה אג""ח ללא מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201809,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ללא מניות",0.12,0.12,-0.14,-0.14,8.35,0.53,-0.03,0.12,0.56,,,,,,,,88.2,0.01,0.72,0.9,513026484,29/05/2019
7905,"אקסלנס גמל להשקעה אג""ח ללא מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201810,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ללא מניות",0.1,0.09,-0.08,-0.07,8.26,0.53,-0.03,-0.3,0.26,,,,,,,,88.5,0.01,0.78,0.96,513026484,29/05/2019
7905,"אקסלנס גמל להשקעה אג""ח ללא מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201811,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ללא מניות",0.85,0.07,1.03,1.81,10.02,0.53,-0.03,-0.52,-0.27,,,,,,,,88.8,0.01,0.85,0.98,513026484,29/05/2019
7905,"אקסלנס גמל להשקעה אג""ח ללא מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201812,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ללא מניות",4.83,0.14,3.89,8.58,18.5,0.53,-0.03,-0.96,-1.22,,,,,,,,89.7,0.07,1.77,1.4,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201801,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,3.39,0.48,-0.27,2.64,32.66,0.6,0.06,0.52,0.52,,,,,,,,88.4,4.56,6.43,5.92,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201802,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,3.76,0.27,-0.2,3.29,35.71,0.6,0.06,-0.68,-0.16,,,,,,,,88.7,4.88,6.73,6.28,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201803,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.11,0.22,0.08,1.97,37.68,0.6,0.06,0.02,-0.14,,,,,,,,88.5,5.06,6.94,6.98,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201804,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.54,0.04,0.19,1.69,39.53,0.6,0.06,0.47,0.33,,,,,,,,88.3,5.31,7.09,7.41,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201805,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.59,0.17,0.63,3.05,42.49,0.6,0.06,-0.14,0.19,,,,,,,,88.8,5.44,7.29,7.59,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201806,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.07,0.31,1,2.76,45.28,0.6,0.06,0.09,0.28,,,,,,,,88,5.93,8.24,8.24,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201807,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.04,0.28,0.26,2.02,47.55,0.6,0.06,0.58,0.86,,,,,,,,87.8,6.11,8.86,8.94,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201808,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.39,0.54,-0.07,0.78,48.64,0.6,0.06,0.7,1.56,,,,,,,,87.7,6.28,8.86,8.78,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201809,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.99,0.22,-0.69,0.08,48.75,0.6,0.06,0.13,1.7,,,,,,,,87.4,6.38,8.74,8.79,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201810,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.7,0.31,-0.04,1.35,49.68,0.6,0.06,-0.8,0.88,,,,,,,,86.9,6.08,8.97,9.04,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201811,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.83,0.24,-1.22,1.37,50.88,0.6,0.06,-0.3,0.58,,,,,,,,87.6,6.07,8.97,8.96,513026484,29/05/2019
7906,"אקסלנס גמל להשקעה אג""ח עד 15% מניות",קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201812,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,9.44,0.58,-0.78,8.08,57.88,0.6,0.06,-1.96,-1.39,,,,,,,,87.6,7.82,10.59,9.48,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201801,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,3.79,0,0.44,4.23,37.42,0.48,-0.06,3.3,3.3,,,,,,,,94,35.97,23.18,6.49,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201802,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,3.34,0.28,-0.13,2.93,39.09,0.48,-0.06,-3.32,-0.13,,,,,,,,94.3,37.02,23.24,8.17,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201803,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.77,0.12,-0.12,1.53,39.41,0.48,-0.06,-2.99,-3.12,,,,,,,,94.2,37.88,23.8,8.64,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201804,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.71,0.28,-0.05,1.38,41.5,0.48,-0.06,1.84,-1.33,,,,,,,,94.1,39.8,25.17,8.75,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201805,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.47,0.26,-0.4,0.81,42.92,0.48,-0.06,1.51,0.16,,,,,,,,94.3,41.31,26,9.81,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201806,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.23,0.58,0.24,0.89,43.53,0.48,-0.06,-0.56,-0.4,,,,,,,,94.2,41.95,26.41,9.97,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201807,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.67,0.08,-0.02,1.57,46.58,0.48,-0.06,3.37,2.95,,,,,,,,94.3,44.8,28.31,10.94,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201808,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,2.53,0.31,0.19,2.41,50.47,0.48,-0.06,3.1,6.14,,,,,,,,94.6,48.68,28.9,10.73,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201809,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,1.17,0.02,0.1,1.25,51.66,0.48,-0.06,-0.12,6.02,,,,,,,,94.8,50.09,30.21,10.98,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201810,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,2.49,0.15,0.14,2.48,51.65,0.48,-0.06,-4.68,1.05,,,,,,,,94.4,48.68,28.96,11.64,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201811,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,2.37,0.35,0.1,2.12,54.48,0.48,-0.06,1.37,2.44,,,,,,,,94,50.9,30.67,13.39,513026484,29/05/2019
7907,אקסלנס גמל להשקעה מניות פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201812,10/11/2016,כלל האוכלוסיה,מניות,פאסיבי,6.55,0.54,-1.11,4.9,55.12,0.48,-0.06,-7.55,-5.29,,,,,,,,94.5,50.98,30.84,13.03,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201801,10/11/2016,כלל האוכלוסיה,כללי,כללי,19.6,0.37,0.57,19.8,116.93,0.53,0.04,1.1,1.1,,,,,,,,88.2,40.15,36.51,25.51,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201802,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.47,0.62,0.33,7.18,122.85,0.53,0.04,-1.06,0.03,,,,,,,,88.3,41.72,38.08,26.53,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201803,10/11/2016,כלל האוכלוסיה,כללי,כללי,8.88,0.81,-0.07,8,130.34,0.53,0.04,-0.37,-0.34,,,,,,,,88.2,43.19,39.52,28.67,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201804,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.22,0.65,-0.65,5.92,137.28,0.53,0.04,0.83,0.49,,,,,,,,87.8,47.62,42.7,30.25,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201805,10/11/2016,כלל האוכלוסיה,כללי,כללי,11.42,0.91,-0.45,10.06,147.3,0.53,0.04,0.03,0.52,,,,,,,,88.3,48.91,43.6,31.03,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201806,10/11/2016,כלל האוכלוסיה,כללי,כללי,8.81,1.48,0.39,7.72,154.86,0.53,0.04,-0.04,0.48,,,,,,,,87.8,53.85,47.56,32.35,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201807,10/11/2016,כלל האוכלוסיה,כללי,כללי,8.46,1.74,0.91,7.63,164.31,0.53,0.04,1.18,1.66,,,,,,,,87.8,56.77,51.78,35.77,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201808,10/11/2016,כלל האוכלוסיה,כללי,כללי,10.32,1.17,2.01,11.16,177.4,0.53,0.04,1.2,2.88,,,,,,,,87.7,62.16,55.01,36.83,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201809,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.26,0.57,1.17,7.86,185.44,0.53,0.04,0.13,3.01,,,,,,,,87.6,64.24,56.48,37.66,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201810,10/11/2016,כלל האוכלוסיה,כללי,כללי,13.08,0.78,0.69,12.99,194.9,0.53,0.04,-1.82,1.14,,,,,,,,88,66.16,60.51,38.41,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201811,10/11/2016,כלל האוכלוסיה,כללי,כללי,19.92,1.19,1.03,19.76,214.85,0.53,0.04,0.1,1.24,,,,,,,,88.1,73.52,68.42,41.89,513026484,29/05/2019
7908,אקסלנס גמל להשקעה כללי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201812,10/11/2016,כלל האוכלוסיה,כללי,כללי,47.82,2.34,-1.14,44.34,251.79,0.53,0.04,-3.2,-2,,,,,,,,88.2,86.58,78.97,44.91,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201801,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,2.52,0.06,-0.63,1.83,34.2,0.57,0.01,1.18,1.18,,,,,,,,93,11.94,10.92,5.72,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201802,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,1.13,0.41,-0.18,0.54,34.23,0.57,0.01,-1.42,-0.26,,,,,,,,92.5,12.1,10.88,6,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201803,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,1,0.53,-0.05,0.42,34.25,0.57,0.01,-1.1,-1.35,,,,,,,,92.3,11.99,10.73,6.64,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201804,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.55,0.26,-0.44,-0.15,34.38,0.57,0.01,0.87,-0.5,,,,,,,,92.4,12.24,10.97,6.73,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201805,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.99,0.24,-0.19,0.56,35.05,0.57,0.01,0.35,-0.15,,,,,,,,92.5,12.37,11.01,6.79,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201806,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,1.27,0.66,-1.79,-1.18,33.8,0.57,0.01,-0.21,-0.36,,,,,,,,92.3,12.01,10.8,6.35,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201807,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.58,0.62,-1.46,-1.5,32.7,0.57,0.01,1.25,0.89,,,,,,,,92.5,11.91,10.74,6.32,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201808,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.43,0.43,-1.66,-1.66,31.45,0.57,0.01,1.37,2.27,,,,,,,,93.4,11.82,9.89,6.8,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201809,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.29,0.12,-0.44,-0.27,31.13,0.57,0.01,-0.1,2.17,,,,,,,,93.4,11.76,9.86,6.67,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201810,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.52,0.51,-0.63,-0.62,29.85,0.57,0.01,-1.92,0.21,,,,,,,,93.2,11.12,9.47,6.42,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201811,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,0.72,0.07,-0.96,-0.31,29.6,0.57,0.01,0.27,0.48,,,,,,,,92.7,11.24,9.53,6.43,513026484,29/05/2019
7909,אקסלנס גמל להשקעה כללי פאסיבי,קופת גמל להשקעה,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201812,10/11/2016,כלל האוכלוסיה,כללי,פאסיבי,1.75,0.42,-0.86,0.47,29.06,0.57,0.01,-3.36,-2.9,,,,,,,,93.8,10.61,9.22,6.16,513026484,29/05/2019
7931,מגדל גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201801,10/11/2016,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.09,0.01,0.04,0.12,0.57,0.63,0,-0.01,-0.01,,,,,,,,100,0,0,0,512237744,29/05/2019
7931,מגדל גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201802,10/11/2016,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.02,0,0.07,0.09,0.66,0.63,0,0.02,0.01,,,,,,,,100,0,0,0,512237744,29/05/2019
7931,מגדל גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201803,10/11/2016,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.07,0,0.04,0.11,0.77,0.63,0,0,0.01,,,,,,,,100,0,0,0,512237744,29/05/2019
7931,מגדל גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201804,10/11/2016,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.02,0,-0.04,-0.02,0.75,0.63,0,0,0.01,,,,,,,,100,0,0,0,512237744,29/05/2019
